700.011 700.011 700.011 700.011 700.011 700.011 700 700 700 700 700 700 700 700 699.989 699.989 699.989 699.989 699.989 699.989 
700.022 700.022 700.022 700.022 700.022 700.022 700 700 700 700 700 700 700 700 699.978 699.978 699.978 699.978 699.978 699.978 
700.033 700.033 700.033 700.033 700.033 700.033 700 700 700 700 700 700 700 700 699.967 699.967 699.967 699.967 699.967 699.967 
700.044 700.044 700.044 700.044 700.044 700.044 700 700 700 700 700 700 700 700 699.956 699.956 699.956 699.956 699.956 699.956 
700.056 700.056 700.056 700.056 700.056 700.056 700 700 700 700 700 700 700 700 699.944 699.944 699.944 699.944 699.944 699.944 
700.067 700.067 700.067 700.067 700.067 700.067 700 700 700 700 700 700 700 700 699.933 699.933 699.933 699.933 699.933 699.933 
700.078 700.078 700.078 700.078 700.078 700.078 700 700 700 700 700 700 700 700 699.922 699.922 699.922 699.922 699.922 699.922 
700.089 700.089 700.089 700.089 700.089 700.089 700 700 700 700 700 700 700 700 699.911 699.911 699.911 699.911 699.911 699.911 
700.1 700.1 700.1 700.1 700.1 700.1 700 700 700 700 700 700 700 700 699.9 699.9 699.9 699.9 699.9 699.9 
700.111 700.111 700.111 700.111 700.111 700.111 700 700 700 700 700 700 700 700 699.889 699.889 699.889 699.889 699.889 699.889 
700.122 700.122 700.122 700.122 700.122 700.122 700 700 700 700 700 700 700 700 699.878 699.878 699.878 699.878 699.878 699.878 
700.133 700.133 700.133 700.133 700.133 700.133 700 700 700 700 700 700 700 700 699.867 699.867 699.867 699.867 699.867 699.867 
700.144 700.144 700.144 700.144 700.144 700.144 700 700 700 700 700 700 700 700 699.856 699.856 699.856 699.856 699.856 699.856 
700.156 700.156 700.156 700.156 700.156 700.155 700 700 700 700 700 700 700 700 699.844 699.844 699.844 699.844 699.844 699.844 
700.167 700.167 700.167 700.167 700.167 700.167 700 700 700 700 700 700 700 700 699.833 699.833 699.833 699.833 699.833 699.833 
700.178 700.178 700.178 700.178 700.178 700.178 700 700 700 700 700 700 700 700 699.822 699.822 699.822 699.822 699.822 699.822 
700.189 700.189 700.189 700.189 700.189 700.189 700 700 700 700 700 700 700 700 699.811 699.811 699.811 699.811 699.811 699.811 
700.2 700.2 700.2 700.2 700.2 700.2 700 700 700 700 700 700 700 700 699.8 699.8 699.8 699.8 699.8 699.8 
700.211 700.211 700.211 700.211 700.211 700.211 700 700 700 700 700 700 700 700 699.789 699.789 699.789 699.789 699.789 699.789 
700.222 700.222 700.222 700.222 700.222 700.222 700 700 700 700 700 700 700 700 699.778 699.778 699.778 699.778 699.778 699.778 
700.233 700.233 700.233 700.233 700.233 700.233 700 700 700 700 700 700 700 700 699.767 699.767 699.767 699.767 699.767 699.767 
700.244 700.244 700.244 700.244 700.244 700.244 700 700 700 700 700 700 700 700 699.756 699.756 699.756 699.756 699.756 699.756 
700.256 700.256 700.255 700.255 700.255 700.255 700 700 700 700 700 700 700 700 699.745 699.744 699.744 699.744 699.744 699.744 
700.267 700.267 700.267 700.267 700.267 700.267 700 700 700 700 700 700 700 700 699.733 699.733 699.733 699.733 699.733 699.733 
700.278 700.278 700.278 700.278 700.278 700.278 700 700 700 700 700 700 700 700 699.722 699.722 699.722 699.722 699.722 699.722 
700.289 700.289 700.289 700.289 700.289 700.289 700 700 700 700 700 700 700 700 699.711 699.711 699.711 699.711 699.711 699.711 
700.3 700.3 700.3 700.3 700.3 700.3 700 700 700 700 700 700 700 700 699.7 699.7 699.7 699.7 699.7 699.7 
700.311 700.311 700.311 700.311 700.311 700.311 700 700 700 700 700 700 700 700 699.689 699.689 699.689 699.689 699.689 699.689 
700.322 700.322 700.322 700.322 700.322 700.322 700 700 700 700 700 700 700 700 699.678 699.678 699.678 699.678 699.678 699.678 
700.333 700.333 700.333 700.333 700.333 700.333 700 700 700 700 700 700 700 700 699.667 699.667 699.667 699.667 699.667 699.667 
700.344 700.344 700.344 700.344 700.344 700.344 700 700 700 700 700 700 700 700 699.656 699.656 699.656 699.656 699.656 699.656 
700.355 700.355 700.355 700.355 700.355 700.355 700 700 700 700 700 700 700 700 699.645 699.644 699.644 699.644 699.645 699.645 
700.367 700.367 700.367 700.367 700.367 700.366 700 700 700 700 700 700 700 700 699.633 699.633 699.633 699.633 699.633 699.633 
700.378 700.378 700.378 700.378 700.378 700.378 700 700 700 700 700 700 700 700 699.622 699.622 699.622 699.622 699.622 699.622 
700.389 700.389 700.389 700.389 700.389 700.389 700 700 700 700 700 700 700 700 699.611 699.611 699.611 699.611 699.611 699.611 
700.4 700.4 700.4 700.4 700.4 700.4 700 700 700 700 700 700 700 700 699.6 699.6 699.6 699.6 699.6 699.6 
700.411 700.411 700.411 700.411 700.411 700.411 700 700 700 700 700 700 700 700 699.589 699.589 699.589 699.589 699.589 699.589 
700.422 700.422 700.422 700.422 700.422 700.422 700 700 700 700 700 700 700 700 699.578 699.578 699.578 699.578 699.578 699.578 
700.433 700.433 700.433 700.433 700.433 700.433 700 700 700 700 700 700 700 700 699.567 699.567 699.567 699.567 699.567 699.567 
700.444 700.444 700.444 700.444 700.444 700.444 700 700 700 700 700 700 700 700 699.556 699.556 699.556 699.556 699.556 699.556 
700.455 700.455 700.455 700.455 700.455 700.455 700 700 700 700 700 700 700 700 699.545 699.544 699.544 699.544 699.545 699.545 
700.467 700.467 700.467 700.467 700.467 700.466 700 700 700 700 700 700 700 700 699.534 699.533 699.533 699.533 699.533 699.533 
700.478 700.478 700.478 700.478 700.478 700.478 700 700 700 700 700 700 700 700 699.522 699.522 699.522 699.522 699.522 699.522 
